,artist_name,plays,songs,var,std
1133,Galt MacDermot,3,3,0.0,0.0
1134,Kevin Gates,3,2,0.5,0.7071067811865476
1135,GAMPER & DADONI,3,1,,
1136,The Sound Of The Rain,3,1,,
1137,Rag'n'Bone Man,3,1,,
1138,Shaman,3,2,0.5,0.7071067811865476
1139,Käptn Peng,3,2,0.5,0.7071067811865476
1140,Night Lovell,3,1,,
1141,Kiiara,3,1,,
1142,Leyk & Lockvogel,3,1,,
1143,gnash,3,1,,
1144,Mia Martina,3,2,0.5,0.7071067811865476
1145,Barrett Wilbert Weed,3,2,0.5,0.7071067811865476
1146,L.A. Leakers,3,2,0.5,0.7071067811865476
1147,CeeLo Green,3,3,0.0,0.0
1148,Farid Bang,3,3,0.0,0.0
1149,Alborosie,3,3,0.0,0.0
1150,Smash Mouth,3,1,,
1151,Genz,3,2,0.5,0.7071067811865476
1152,Panteros666,3,1,,
1153,Austin Mahone,3,2,0.5,0.7071067811865476
1154,Michaël Brun,3,2,0.5,0.7071067811865476
1155,Thomas Jack,3,2,0.5,0.7071067811865476
1156,Gorgon City,3,2,0.5,0.7071067811865476
1157,Adesse,3,2,0.5,0.7071067811865476
1158,Tez Cadey,3,1,,
1159,Timeflies,3,3,0.0,0.0
1160,Jordin Sparks,3,2,0.5,0.7071067811865476
1161,Nabiha,3,1,,
1162,Sofia Karlberg,3,2,0.5,0.7071067811865476
1163,MushiFlo,3,3,0.0,0.0
1164,Earl Sweatshirt,3,1,,
1165,MEDUZA,3,2,0.5,0.7071067811865476
1166,Dom Dolla,3,2,0.5,0.7071067811865476
1167,Jürgen von der Lippe,3,2,0.5,0.7071067811865476
1168,Felix Lobrecht,3,2,0.5,0.7071067811865476
1169,Martin Gore,3,2,0.5,0.7071067811865476
1170,Wolfsheim,3,2,0.5,0.7071067811865476
1171,Brussels Philharmonic,3,1,,
1172,Shakira,3,3,0.0,0.0
1173,Beatsteaks,3,3,0.0,0.0
1174,FLETCHER,3,2,0.5,0.7071067811865476
1175,Stephanie Middleton,3,1,,
1176,John De Sohn,3,1,,
1177,Daigo Hanada,3,3,0.0,0.0
1178,Fenton Sykes,3,2,0.5,0.7071067811865476
1179,MIKA,3,2,0.5,0.7071067811865476
1180,Conrad Sewell,3,2,0.5,0.7071067811865476
1181,Morten Heuer,3,2,0.5,0.7071067811865476
1182,W&W,3,3,0.0,0.0
1183,Christian Steiffen,3,2,0.5,0.7071067811865476
1184,London Grammar,3,2,0.5,0.7071067811865476
1185,Giorgio Moroder,3,3,0.0,0.0
1186,LION BABE,3,2,0.5,0.7071067811865476
1187,Machine Gun Kelly,3,2,0.5,0.7071067811865476
1188,Charta 77,3,1,,
1189,Jarryd James,3,1,,
1190,Gregorian,3,3,0.0,0.0
1191,Project 46,3,1,,
1192,Anonymous,3,3,0.0,0.0
1193,Leslie Clio,3,2,0.5,0.7071067811865476
1194,Pitto,3,1,,
1195,Parov Stelar,3,2,0.5,0.7071067811865476
1196,CHVRCHES,3,3,0.0,0.0
1197,Vicetone,3,2,0.5,0.7071067811865476
1198,Josef Salvat,3,3,0.0,0.0
1199,Jebroer,3,2,0.5,0.7071067811865476
1200,BLVCK CROWZ,3,1,,
1201,Nate57,3,1,,
1202,ATB,3,2,0.5,0.7071067811865476
1203,Sander van Doorn,3,2,0.5,0.7071067811865476
1204,Banaroo,3,2,0.5,0.7071067811865476
1205,Robert DeLong,3,2,0.5,0.7071067811865476
1206,Tristam,3,2,0.5,0.7071067811865476
1207,Zella Day,3,2,0.5,0.7071067811865476
1208,Ella Eyre,3,1,,
1209,Andrea Laszlo De Simone,3,1,,
1210,Das Heeresmusikkorps 9 der 1. Luftlandedivision,3,1,,
1211,Eric Prydz,3,2,0.5,0.7071067811865476
1212,Ton Steine Scherben,3,3,0.0,0.0
1213,N.W.A.,3,2,0.5,0.7071067811865476
1214,ODESZA,3,3,0.0,0.0
1215,Rich The Kid,3,3,0.0,0.0
1216,Ardian Bujupi,3,2,0.5,0.7071067811865476
1217,Money Boy,3,2,0.5,0.7071067811865476
1218,king cam,3,1,,
1219,Marque,3,1,,
1220,*NSYNC,3,1,,
1221,A Flock Of Seagulls,3,1,,
1222,Busted,3,1,,
1223,Culture Club,3,1,,
1224,Sol Seppy,3,1,,
1225,Kreator,3,1,,
1226,Rosenstolz,3,2,0.5,0.7071067811865476
1227,The Rembrandts,3,1,,
1228,Ingo ohne Flamingo,3,2,0.5,0.7071067811865476
1229,SAINt JHN,3,1,,
1230,Vanilla Ice,3,2,0.5,0.7071067811865476
1231,Quavo,3,3,0.0,0.0
1232,La Bouche,3,1,,
1233,Chefket,3,3,0.0,0.0
1234,Hanson,3,1,,
1235,Tanzverbot,3,1,,
1236,DorFuchs,3,2,0.5,0.7071067811865476
1237,2Pac,3,2,0.5,0.7071067811865476
1238,Volker Kutscher,3,1,,
1239,Modern Talking,3,2,0.5,0.7071067811865476
1240,Andy B,3,1,,
1241,Lil Uzi Vert,3,2,0.5,0.7071067811865476
1242,Morgan Nagoya,3,1,,
1243,Anne-Marie,3,2,0.5,0.7071067811865476
1244,Soulja Boy,3,2,0.5,0.7071067811865476
1245,The Tokens,3,1,,
1246,Bob Dylan,3,1,,
1247,Lebo M.,3,2,0.5,0.7071067811865476
1248,Levroy,3,1,,
1249,Coyote Kisses,3,1,,
1250,A R I Z O N A,3,2,0.5,0.7071067811865476
1251,Charles Bolt,3,2,0.5,0.7071067811865476
1252,Mickie Krause,3,3,0.0,0.0
1253,KsFreakWhatElse,3,2,0.5,0.7071067811865476
1254,Duran Duran,3,2,0.5,0.7071067811865476
1255,Ann Lee,3,1,,
1256,ELI,3,1,,
1257,R3HAB,3,2,0.5,0.7071067811865476
1258,Luis Fonsi,3,2,0.5,0.7071067811865476
1259,Loredana,3,2,0.5,0.7071067811865476
1260,Starship,3,2,0.5,0.7071067811865476
1261,Frida Gold,3,2,0.5,0.7071067811865476
1262,Loud Luxury,3,1,,
1263,Laszlo,3,3,0.0,0.0
1264,Christina Perri,3,1,,
1265,The Ink Spots,3,1,,
1266,KMN Gang,3,1,,
1267,Hardstyleliner,3,1,,
1268,Remoe,3,1,,
1269,Childish Gambino,3,2,0.5,0.7071067811865476
1270,Santiano,3,2,0.5,0.7071067811865476
1271,Kent Jones,3,1,,
1272,Boyz II Men,3,1,,
1273,Estikay,3,3,0.0,0.0
1274,Haddaway,3,1,,
1275,Action Bronson,3,1,,
1276,O-Zone,3,2,0.5,0.7071067811865476
1277,The Script,3,3,0.0,0.0
1278,AZAD,3,2,0.5,0.7071067811865476
1279,METRICKZ,3,2,0.5,0.7071067811865476
1280,A$AP Ferg,3,1,,
1281,Mike Oldfield,3,1,,
1282,Spin Doctors,3,1,,
1283,Janet Jackson,3,1,,
1284,Dr. Alban,3,1,,
1285,BUNDESWEHR EXCLUSIVE,3,3,0.0,0.0
1286,Sonique,3,1,,
1287,TLC,3,1,,
1288,Daniel Powter,3,1,,
1289,Crystal Waters,3,1,,
1290,OMC,3,1,,
1291,Annie Lennox,3,1,,
1292,Deep Blue Something,3,1,,
1293,Vangelis,3,1,,
1294,Ferdinand fka Left Boy,3,3,0.0,0.0
1295,KISS,3,1,,
1296,EDX,2,2,0.0,0.0
1297,Juice WRLD,2,1,,
1298,MAGIC!,2,1,,
1299,Aaron Smith,2,1,,
1300,RAC,2,2,0.0,0.0
1301,Julian le Play,2,1,,
1302,Fred Ivory,2,2,0.0,0.0
1303,Philip Wesley,2,2,0.0,0.0
1304,Dennis Lloyd,2,1,,
1305,Rixton,2,2,0.0,0.0
1306,Martin Ermen,2,2,0.0,0.0
1307,Sleeping At Last,2,2,0.0,0.0
1308,Mpire,2,2,0.0,0.0
1309,ZaZa Terazi,2,2,0.0,0.0
1310,Deebri Music,2,1,,
1311,Ben Pearce,2,1,,
1312,Melodysheep,2,1,,
1313,S1,2,1,,
1314,Marcus Layton,2,2,0.0,0.0
1315,Be Like Mike,2,1,,
1316,Conchita Wurst,2,2,0.0,0.0
1317,Hollywood Hank,2,1,,
1318,Amy Lauren,2,2,0.0,0.0
1319,Elena Matytsina,2,1,,
1320,Alok,2,1,,
1321,Skinny & Bundy,2,2,0.0,0.0
1322,Boyce Avenue,2,2,0.0,0.0
1323,CALVO,2,1,,
1324,Angus & Julia Stone,2,2,0.0,0.0
1325,Franco Robert,2,2,0.0,0.0
1326,Rae Morris,2,1,,
1327,Hundreds,2,2,0.0,0.0
1328,Starley,2,1,,
1329,Chris Lanzon,2,2,0.0,0.0
1330,Joji,2,2,0.0,0.0
1331,Sage The Gemini,2,1,,
1332,SAARA,2,2,0.0,0.0
1333,Infinit,2,2,0.0,0.0
1334,Andrew Bennett,2,1,,
1335,Amber Run,2,2,0.0,0.0
1336,Francesca Michielin,2,2,0.0,0.0
1337,Julien Bam,2,2,0.0,0.0
1338,flora cash,2,2,0.0,0.0
1339,The Unlikely Candidates,2,1,,
1340,Tut Tut Child,2,1,,
1341,DJ Marçal Junior,2,1,,
1342,Mustafa Sandal,2,2,0.0,0.0
1343,Hausmarke,2,2,0.0,0.0
1344,Jamie Lawson,2,2,0.0,0.0
1345,Laruzo,2,2,0.0,0.0
1346,Toby Fox,2,1,,
1347,CAZZETTE,2,1,,
1348,Sirooo,2,1,,
1349,ADIAM,2,2,0.0,0.0
1350,Emily Rubye,2,2,0.0,0.0
1351,Max Richter,2,2,0.0,0.0
1352,Stereo Board,2,1,,
1353,City and Colour,2,2,0.0,0.0
1354,Raquela,2,1,,
1355,Kaskade,2,2,0.0,0.0
1356,Nightcore,2,2,0.0,0.0
1357,Symba,2,2,0.0,0.0
1358,Skepta,2,2,0.0,0.0
1359,Juse Ju,2,1,,
1360,Grace Mitchell,2,1,,
1361,XS Project,2,1,,
1362,Dillon Francis,2,1,,
1363,Boney M.,2,2,0.0,0.0
1364,Gedina,2,1,,
1365,Joe and Jake,2,1,,
1366,Andy Grammer,2,1,,
1367,Razihel,2,1,,
1368,Bring Me The Horizon,2,2,0.0,0.0
1369,Addi Blanco,2,1,,
1370,Honey Dijon,2,1,,
1371,Route 8,2,2,0.0,0.0
1372,Jamule,2,2,0.0,0.0
1373,Mistaloon,2,1,,
1374,Gostan,2,1,,
1375,Tough Love,2,1,,
1376,Fabolous,2,2,0.0,0.0
1377,Jazz Cartier,2,1,,
1378,FRENSHIP,2,1,,
1379,Joel Adams,2,1,,
1380,KAIND,2,1,,
1381,The Oh Hellos,2,1,,
1382,The Byrds,2,1,,
1383,Apashe,2,2,0.0,0.0
1384,Amir,2,2,0.0,0.0
1385,Panda Bear,2,1,,
1386,100 gecs,2,1,,
1387,Soprano,2,2,0.0,0.0
1388,Chris Lake,2,2,0.0,0.0
1389,Raury,2,2,0.0,0.0
1390,Martin Landh,2,2,0.0,0.0
1391,Martin Gauffin,2,2,0.0,0.0
1392,Kidd Azzurra,2,1,,
1393,Oh Wonder,2,2,0.0,0.0
1394,The BossHoss,2,2,0.0,0.0
1395,Jacob Whitesides,2,2,0.0,0.0
1396,HONNE,2,2,0.0,0.0
1397,Jamala,2,1,,
1398,Petite Meller,2,2,0.0,0.0
1399,Who Is Fancy,2,2,0.0,0.0
1400,Ninho,2,1,,
1401,L.B. One,2,1,,
1402,Yellow Claw,2,2,0.0,0.0
1403,Rejjie Snow,2,2,0.0,0.0
1404,The Chain Gang Of 1974,2,1,,
1405,Glenn Morrison,2,1,,
1406,Audrey Rose,2,2,0.0,0.0
1407,The Underdog Project,2,1,,
1408,Dotan,2,2,0.0,0.0
1409,Mausio,2,1,,
1410,JONAH,2,2,0.0,0.0
1411,Strumparnir,2,1,,
1412,Nicole Sinman,2,1,,
1413,Sofi Tukker,2,1,,
1414,Dralms,2,1,,
1415,Aaron Lansing,2,2,0.0,0.0
1416,Dash Berlin,2,1,,
1417,ascendant vierge,2,2,0.0,0.0
1418,Brian Crain,2,2,0.0,0.0
1419,Cris Cab,2,2,0.0,0.0
1420,KRL,2,1,,
1421,Dodobeatz,2,1,,
1422,Simply Red,2,2,0.0,0.0
1423,21 Savage,2,1,,
1424,Gregorian Chants,2,2,0.0,0.0
1425,Lounge Musik el Mar,2,2,0.0,0.0
1426,Fatal & Rico,2,1,,
1427,Claire Rosinkranz,2,1,,
1428,DJ Assad,2,1,,
1429,Apex Rise,2,1,,
1430,B-Case,2,1,,
1431,Deepend,2,1,,
1432,Jean-Cyrille,2,2,0.0,0.0
1433,Egor Kreed,2,1,,
1434,Bazanji,2,1,,
1435,Dogena,2,1,,
1436,Edgar Wasser,2,2,0.0,0.0
1437,A&G,2,2,0.0,0.0
1438,MW Vibes,2,2,0.0,0.0
1439,Bryson Tiller,2,1,,
1440,Molchat Doma,2,1,,
1441,"Ralf ""Ralle"" Petersen",2,1,,
1442,Aim Vision,2,1,,
1443,Femme Schmidt,2,2,0.0,0.0
1444,Fruchtmax,2,1,,
1445,L'aupaire,2,2,0.0,0.0
1446,Niska,2,1,,
1447,Hilltop Hoods,2,2,0.0,0.0
1448,Joe Budden,2,1,,
1449,FROIDZ,2,2,0.0,0.0
1450,Yung Dash,2,1,,
1451,Kasger,2,1,,
1452,Patrick Swayze,2,1,,
1453,Jugende,2,2,0.0,0.0
1454,Frans,2,1,,
1455,David Bulla,2,1,,
1456,Die Kassierer,2,1,,
1457,The Astoria Singers,2,1,,
1458,Icy Lust,2,1,,
1459,Tujamo,2,2,0.0,0.0
1460,Florian Paul & Die Kapelle der letzten Hoffnung,2,2,0.0,0.0
1461,Dschinghis Khan,2,1,,
1462,Torul,2,1,,
1463,D'Angelo,2,2,0.0,0.0
1464,Bingo Players,2,1,,
1465,Cover Pop,2,2,0.0,0.0
1466,John Lennon,2,1,,
1467,Missy Elliott,2,2,0.0,0.0
1468,Megaloh,2,2,0.0,0.0
1469,iann dior,2,2,0.0,0.0
1470,Joy Crookes,2,2,0.0,0.0
1471,Confetti,2,1,,
1472,Evanescence,2,2,0.0,0.0
1473,Helloween,2,2,0.0,0.0
1474,Bukahara,2,2,0.0,0.0
1475,Lucius,2,1,,
1476,Bakermat,2,2,0.0,0.0
1477,Mehnersmoos,2,2,0.0,0.0
1478,Hermes House Band,2,2,0.0,0.0
1479,AKNE KID JOE,2,1,,
1480,Patent Pending,2,1,,
1481,Singer's Edge Karaoke,2,2,0.0,0.0
1482,Fat Joe,2,1,,
1483,LISTENBEE,2,1,,
1484,Fitspo,2,1,,
1485,Doctor Vox,2,1,,
1486,Kaptan,2,1,,
1487,Grimes,2,1,,
1488,Kakkmaddafakka,2,1,,
1489,PETER LAKE,2,1,,
1490,George Harrison,2,2,0.0,0.0
1491,Sun Diego,2,1,,
1492,Villagers,2,2,0.0,0.0
1493,James Gang,2,2,0.0,0.0
1494,Waving The Guns,2,2,0.0,0.0
1495,Fleetwood Mac,2,1,,
1496,WSTRN,2,2,0.0,0.0
1497,Aaron Tveit,2,1,,
1498,Astrid S,2,2,0.0,0.0
1499,K2,2,2,0.0,0.0
1500,Emeli Sandé,2,1,,
1501,Mic Nice,2,1,,
1502,OTPendia,2,1,,
1503,Lucas & Steve,2,1,,
1504,Faith No More,2,1,,
1505,Johnny Rakete,2,2,0.0,0.0
1506,Wellhello,2,1,,
1507,Simon Desue,2,1,,
1508,Jolyon Petch,2,1,,
1509,Michael Patrick Kelly,2,2,0.0,0.0
1510,Kölsch,2,2,0.0,0.0
1511,Wyclef Jean,2,1,,
1512,Will Sparks,2,1,,
1513,Deaf Kev,2,1,,
1514,Bassjackers,2,1,,
1515,Sabina Ddumba,2,2,0.0,0.0
1516,The Goo Goo Dolls,2,1,,
1517,BANKS,2,2,0.0,0.0
1518,Arthur Beatrice,2,2,0.0,0.0
1519,Dan Deacon,2,1,,
1520,Christina Stürmer,2,1,,
1521,Neelix,2,2,0.0,0.0
1522,Pink,2,2,0.0,0.0
1523,Philipp Poisel,2,2,0.0,0.0
1524,Headhunterz,2,2,0.0,0.0
1525,The Score,2,1,,
1526,MICAR,2,1,,
1527,Era Istrefi,2,1,,
1528,Mark Medlock,2,2,0.0,0.0
1529,Josh.,2,2,0.0,0.0
1530,Skull Kid,2,1,,
1531,Timur Vermes,2,1,,
1532,ARTY,2,2,0.0,0.0
1533,Deutscher Schlager,2,2,0.0,0.0
1534,Emma Bale,2,2,0.0,0.0
1535,Audioscribe,2,1,,
1536,Neil Thomas,2,1,,
1537,Miwata,2,1,,
1538,Charlotte Devaney,2,2,0.0,0.0
1539,Fleur East,2,1,,
1540,Ty Dolla $ign,2,1,,
1541,Sternschnuppe,2,1,,
1542,1337 Squad,2,1,,
1543,Lissie,2,2,0.0,0.0
1544,Jennifer Rostock,2,2,0.0,0.0
1545,Emirez,2,2,0.0,0.0
1546,Jackson,2,1,,
1547,Jupiter Jones,2,1,,
1548,Juno Mak,2,2,0.0,0.0
1549,Kesha,2,1,,
1550,$OHO BANI,2,1,,
1551,4D Nature Recordings,2,1,,
1552,LMFAO,2,1,,
1553,Will Simms,2,1,,
1554,Dizztino,2,1,,
1555,JACINTO,2,1,,
1556,Eden Project,2,2,0.0,0.0
1557,Sebastian Böhm,2,1,,
1558,KLAN,2,1,,
1559,Swiss,2,1,,
1560,Azzi Memo,2,2,0.0,0.0
1561,I Musici Di San Marco,2,2,0.0,0.0
1562,White Knight Instrumental,2,1,,
1563,Mr. Scruff,2,1,,
1564,Moonlight Scorpio,2,2,0.0,0.0
1565,Citizen Queen,2,2,0.0,0.0
1566,Sudden,2,1,,
1567,Nathan Dawe,2,1,,
1568,MUNA,2,1,,
1569,Kevin McKay,2,1,,
1570,Vienna Boys' Choir,2,1,,
1571,Ayo & Teo,2,1,,
1572,Sven Regener,2,1,,
1573,Rain Recordings,2,1,,
1574,Chaka Khan,2,1,,
1575,The Notorious B.I.G.,2,1,,
1576,Nico Santos,2,2,0.0,0.0
1577,Regard,2,1,,
1578,Ado Kojo,2,2,0.0,0.0
1579,Mosh36,2,2,0.0,0.0
1580,The Outdoor Library,2,1,,
1581,makko,2,2,0.0,0.0
1582,Microdynamic Recordings,2,1,,
1583,Phlex,2,1,,
1584,Miksu / Macloud,2,2,0.0,0.0
1585,City,2,2,0.0,0.0
1586,Basto,2,2,0.0,0.0
1587,MadeinTYO,2,1,,
1588,Thunderstorm Sound Bank,2,1,,
1589,Steve Lawrence,2,1,,
1590,Sam Morrison and Turn The Page,2,1,,
1591,Brain Timbre,2,1,,
1592,Prince Ital Joe,2,1,,
1593,Orchestral Manoeuvres In The Dark,2,1,,
1594,"Original (German) Cast of ""Tanz Der Vampire""",2,2,0.0,0.0
1595,Super Sako,2,1,,
1596,Nekromongers,2,1,,
1597,Jay Rifkin,2,1,,
1598,Nativ,2,1,,
1599,Detlev Lais,2,1,,
1600,Mary J. Blige,2,1,,
1601,Wolfgang Amadeus Mozart,2,1,,
1602,Fancy,2,1,,
1603,Bandobrad,2,1,,
1604,Fukkk Offf,2,1,,
1605,Joseph J. Jones,2,1,,
1606,Jim Yosef,2,2,0.0,0.0
1607,Yunggoth✰,2,1,,
1608,Blokkmonsta,2,1,,
1609,Roddy Ricch,2,1,,
1610,KC & The Sunshine Band,2,1,,
1611,Bloc Party,2,2,0.0,0.0
1612,Frank Zappa,2,2,0.0,0.0
1613,ABC,2,1,,
1614,Kodak Black,2,1,,
1615,Idina Menzel,2,1,,
1616,Peter Gabriel,2,1,,
1617,Herzog,2,2,0.0,0.0
1618,Wayne Newton,2,1,,
1619,Charlotte Gainsbourg,2,1,,
1620,Diplo,2,2,0.0,0.0
1621,Dardan,2,2,0.0,0.0
1622,LF SYSTEM,2,2,0.0,0.0
1623,Montu Mast,2,1,,
1624,Buddy Guy,2,1,,
1625,Joyner Lucas,2,1,,
1626,junodream,2,1,,
1627,Rilès,2,2,0.0,0.0
1628,Talk Talk,2,1,,
1629,German Band Music,2,1,,
1630,Jeff Beck,2,2,0.0,0.0
1631,Adamo,2,1,,
1632,Warhaus,2,1,,
1633,Ocie Elliott,2,1,,
1634,OLWIK,2,2,0.0,0.0
1635,Gabriella Cilmi,2,1,,
1636,Chefboss,2,2,0.0,0.0
1637,Pierce Fulton,2,1,,
1638,Trevor Daniel,2,1,,
1639,Gnarls Barkley,2,1,,
1640,London Philharmonic Orchestra,2,1,,
1641,Ugly Kid Joe,2,1,,
1642,VIC MENSA,2,1,,
1643,Laura Branigan,2,1,,
1644,Huey Lewis & The News,2,1,,
1645,Shakin' Stevens,2,1,,
1646,Eko Fresh,2,2,0.0,0.0
1647,The Monkees,2,1,,
1648,The Underachievers,2,1,,
1649,Lesley Gore,2,1,,
1650,Shacke One,2,1,,
1651,Patti Smith,2,1,,
1652,Uncle Kracker,2,1,,
1653,M People,2,1,,
1654,Nevada,2,1,,
1655,Katrina & The Waves,2,1,,
1656,Tracy Chapman,2,1,,
1657,Rozzi,2,1,,
1658,Chesney Hawkes,2,2,0.0,0.0
1659,Elijah Blake,2,1,,
1660,The Saturdays,2,1,,
1661,Jocelyn B. Smith,2,1,,
1662,The Cranberries,2,1,,
1663,Kianush,2,1,,
1664,Richard Wagner,2,2,0.0,0.0
1665,Edward Simoni,2,1,,
1666,PA Sports,2,2,0.0,0.0
1667,MiC LOWRY,2,1,,
1668,Dermot Kennedy,2,2,0.0,0.0
1669,Dr. Surabi,2,1,,
1670,Max Raabe,2,1,,
1671,Die Sterne,2,1,,
1672,Camille,2,1,,
1673,Guns N' Roses,2,1,,
1674,Meat Loaf,2,1,,
1675,The Pointer Sisters,2,1,,
1676,Dawin,2,1,,
1677,France Gall,2,1,,
1678,Jakub Ondra,2,1,,
1679,Saba,2,2,0.0,0.0
1680,Titiyo,2,1,,
1681,Bad Bunny,2,2,0.0,0.0
1682,Vanessa Carlton,2,1,,
1683,Electro-Light,2,2,0.0,0.0
1684,The Hooters,2,1,,
1685,Diana Ross,2,1,,
1686,LeAnn Rimes,2,1,,
1687,Salt-N-Pepa,2,1,,
1688,Meredith Brooks,2,1,,
1689,Tony Christie,2,1,,
1690,Kendji Girac,2,1,,
1691,Arizona Zervas,2,1,,
1692,SpongeBOZZ,2,2,0.0,0.0
1693,A$AP Mob,2,1,,
1694,The Calling,2,1,,
1695,The Vibrant Sound,2,1,,
1696,Seal,2,1,,
1697,Charles Hamilton,2,1,,
1698,Whigfield,2,1,,
1699,Nisse,2,2,0.0,0.0
1700,Kid Rock,2,1,,
1701,Elvis Presley,2,2,0.0,0.0
1702,Beast Coast,1,1,,
1703,Das singende Krokodil vom Nil,1,1,,
1704,Pulcino Pio,1,1,,
1705,Lil Lano,1,1,,
1706,Alex the Astronaut,1,1,,
1707,Lil Shrimp,1,1,,
1708,The C90s,1,1,,
1709,DJ Robin,1,1,,
1710,Alessandro Poglietti,1,1,,
1711,Samra,1,1,,
1712,Che Sudaka,1,1,,
1713,Générations sans frontières,1,1,,
1714,MOLA,1,1,,
1715,Ruth B.,1,1,,
1716,Lo Air,1,1,,
1717,Freesy,1,1,,
1718,Pashanim,1,1,,
1719,Roughrider Of Love,1,1,,
1720,zebrahead,1,1,,
1721,Kit Connor,1,1,,
1722,Kinderkarneval,1,1,,
1723,Descendents,1,1,,
1724,Wishful Thinking,1,1,,
1725,Chinook,1,1,,
1726,Tocotronic,1,1,,
1727,blackbear,1,1,,
1728,Schnappi,1,1,,
1729,KAROL G,1,1,,
1730,KAFFKIEZ,1,1,,
1731,Juli,1,1,,
1732,Apollo 3,1,1,,
1733,Sammy Johnson,1,1,,
1734,2nd South Carolina String Band,1,1,,
1735,The Frightnrs,1,1,,
1736,Charles Aznavour,1,1,,
1737,Hendrik Bruch,1,1,,
1738,Taggy Matcher,1,1,,
1739,Hugo Strasser,1,1,,
1740,Cast - Frozen,1,1,,
1741,Wp Sounds,1,1,,
1742,Rain Hard,1,1,,
1743,Aftermath,1,1,,
1744,Decidic FX,1,1,,
1745,Vini Vici,1,1,,
1746,Texas Lightning,1,1,,
1747,Ran-D,1,1,,
1748,Sefa,1,1,,
1749,Natural Sound Selections,1,1,,
1750,Busta Rhymes,1,1,,
1751,The Gaslight Anthem,1,1,,
1752,JPD,1,1,,
1753,Ikaz Boi,1,1,,
1754,YG Pablo,1,1,,
1755,Pohlmann.,1,1,,
1756,Bellini,1,1,,
1757,New Life Generation,1,1,,
1758,Ützwurst & Osterwelle,1,1,,
1759,Lil Dicky,1,1,,
1760,Sunidhi Chauhan,1,1,,
1761,Dizzy Wright,1,1,,
1762,Alton,1,1,,
1763,James Taylor,1,1,,
1764,Finny,1,1,,
1765,Slowy,1,1,,
1766,AIRIETJA,1,1,,
1767,Cowboy Dale,1,1,,
1768,Janosch,1,1,,
1769,Oh Susannah,1,1,,
1770,Derik Fein,1,1,,
1771,Youss,1,1,,
1772,Die 3 Besoffskis,1,1,,
1773,Daye Jack,1,1,,
1774,NAV,1,1,,
1775,Mikassa,1,1,,
1776,Diverseddie,1,1,,
1777,BABYJOY,1,1,,
1778,Mar Malade,1,1,,
1779,Luude,1,1,,
1780,Ummet Ozcan,1,1,,
1781,AB Syndrom,1,1,,
1782,Marathonmann,1,1,,
1783,ProSound Karaoke Band,1,1,,
1784,Don't Hang Me,1,1,,
1785,Pop Voice Nation,1,1,,
1786,Zirkel,1,1,,
1787,La-Le-Lu,1,1,,
1788,The Hip Hop Nation,1,1,,
1789,Karaoke All Hits,1,1,,
1790,Music Junkie,1,1,,
1791,Paul McCartney,1,1,,
1792,Rob Bailey & The Hustle Standard,1,1,,
1793,Kwam.E,1,1,,
1794,Sophie Elise,1,1,,
1795,Argonautiks,1,1,,
1796,Per Störby Jutbring,1,1,,
1797,Felix De Luxe,1,1,,
1798,Cora,1,1,,
1799,American Authors,1,1,,
1800,Das Lumpenpack,1,1,,
1801,Gerry & The Pacemakers,1,1,,
1802,Stefan Raab,1,1,,
1803,Peter Schilling,1,1,,
1804,The Greatest Bits,1,1,,
1805,Hildegard Knef,1,1,,
1806,Anna Kendrick,1,1,,
1807,Pablo Bravas,1,1,,
1808,Murcy,1,1,,
1809,Vieze Asbak,1,1,,
1810,Danny Chaska,1,1,,
1811,Jorgiestyle,1,1,,
1812,Notion,1,1,,
1813,Ameritz - Karaoke,1,1,,
1814,Visage,1,1,,
1815,Route 94,1,1,,
1816,Chuck Berry,1,1,,
1817,Poli Genova,1,1,,
1818,DJ Katch,1,1,,
1819,Frederick Young,1,1,,
1820,Mike Mago,1,1,,
1821,Giovi,1,1,,
1822,Rytmeklubben,1,1,,
1823,Balneario Team,1,1,,
1824,Sing King,1,1,,
1825,Nina Kraljic,1,1,,
1826,Justs Sirmais,1,1,,
1827,Iveta Mukuchyan,1,1,,
1828,Agnete Saba,1,1,,
1829,The Crystals,1,1,,
1830,John Denver,1,1,,
1831,Momma Said Pick Me,1,1,,
1832,Sharon Jones & The Dap-Kings,1,1,,
1833,Andy Williams,1,1,,
1834,Greta Salóme,1,1,,
1835,Sergey Lazarev,1,1,,
1836,Margaret,1,1,,
1837,Douwe Bob,1,1,,
1838,Ira Losco,1,1,,
1839,Brenda Lee,1,1,,
1840,Lighthouse X,1,1,,
1841,Sandhja,1,1,,
1842,Hovi Star,1,1,,
1843,Donny Montell,1,1,,
1844,Sophie Francis,1,1,,
1845,Nicky Byrne,1,1,,
1846,Mud,1,1,,
1847,Cassiano,1,1,,
1848,Michael Andrews,1,1,,
1849,Kite,1,1,,
1850,LILLE,1,1,,
1851,Breathe Carolina,1,1,,
1852,Neonschwarz,1,1,,
1853,Sinan-G,1,1,,
1854,Farjus,1,1,,
1855,The Architect,1,1,,
1856,Crystal F,1,1,,
1857,Soundgarden,1,1,,
1858,Darren Styles,1,1,,
1859,WizTheMc,1,1,,
1860,YUGO,1,1,,
1861,The Piano Guys,1,1,,
1862,Kill the Alarm,1,1,,
1863,Millencolin,1,1,,
1864,Maria Clara Groppler,1,1,,
1865,Paula Hartmann,1,1,,
